Context,ID,Text,Comments
AMI_NewColonyFounded,line:952212,Не записуватися.Варіант A1,
AMI_NewColonyFounded,line:f24301,Не записуватися.Варіант B1,
AMI_NewColonyFounded,line:95017d,Варіант B1,
AMI_NewColonyFounded,line:113cfc,Не записуватися.Варіант A2,
AMI_NewColonyFounded,line:bf7320,Не записуватися.Варіант B2,
AMI_NewColonyFounded,line:db0e1b,Діалог продовжується від варіанту A1 або A2.,
AMI_NewColonyFounded,line:0ea630,Варіант A1 або A2,
AMI_NewColonyFounded,line:68f0d9,Остаточний діалог.Варіант A2.,
AMI_NewColonyFounded,line:b8ac9c,Діалог продовжується від варіанту B1 або B2.,
AMI_NewColonyFounded,line:601ad2,Option B1 or B2.,
AMI_NewColonyFounded,line:02404e,Остаточний діалог.Варіант B2.,
AMI_Pressure_100,line:21e36b,Початковий рядок діалогу.,
AMI_Pressure_100,line:258306,,
AMI_Pressure_100,line:d74506,,
AMI_Pressure_100,line:e93541,,
AMI_Pressure_100,line:b80c94,Не записуватися.Варіант a,
AMI_Pressure_100,line:262bc2,Не записуватися.Варіант B,
AMI_Pressure_100,line:cfaa63,Діалог продовжується від варіанту А.,
AMI_Pressure_100,line:e62f29,,
AMI_Pressure_100,line:864013,Діалог продовжується від варіанту B.,
AMI_Pressure_100,line:93ee69,,
AMI_Pressure_100,line:ee8450,Параметри A і B конвергуються тут.Остаточний діалог.,
AMI_Pressure_200,line:d36ed8,Початковий рядок діалогу.,
AMI_Pressure_200,line:040c41,,
AMI_Pressure_200,line:8d3903,,
AMI_Pressure_200,line:d325e3,,
AMI_Pressure_200,line:259311,,
AMI_Pressure_200,line:91681f,Не записуватися.Варіант a,
AMI_Pressure_200,line:99092a,Не записуватися.Варіант B,
AMI_Pressure_200,line:b6d1e8,"Діалогпродовжується<i>відваріанту</i>А. Слово, що міститься, повинно бути підкреслено.",
AMI_Pressure_200,line:a8d0f1,Діалог продовжується від варіанту B.,
AMI_Pressure_200,line:88c8aa,,
AMI_Pressure_200,line:b347db,Options A and B converge here.,
AMI_Pressure_200,line:7cc80a,NOT TO BE RECORDED. Option A2,
AMI_Pressure_200,line:276671,Не записуватися.Варіант B2,
AMI_Pressure_200,line:110a96,Діалог продовжується від варіанту A2.,
AMI_Pressure_200,line:f74bb4,,
AMI_Pressure_200,line:5eb499,Діалог продовжується від варіанту B2.,
AMI_Pressure_200,line:8b31f3,,
AMI_Pressure_200,line:ffe7b8,Параметри A2 і B2 конвергуються тут.Остаточний діалог.,
AMI_Pressure_290,line:0ab7f0,Початковий рядок діалогу.,
AMI_Pressure_290,line:2db2f8,Не записуватися.Варіант A1,
AMI_Pressure_290,line:f61de0,Не записуватися.Варіант B1,
AMI_Pressure_290,line:f3bab7,Діалог продовжується від варіанту A1.,
AMI_Pressure_290,line:06ae1f,Діалог продовжується від варіанту B1.,
AMI_Pressure_290,line:dc5c41,Параметри A1 і B1 конвергуються тут.,
AMI_Pressure_290,line:d51bc9,,
AMI_Pressure_290,line:07e30b,Не записуватися.Варіант A2,
AMI_Pressure_290,line:eb0db4,Не записуватися.Варіант B2,
AMI_Pressure_290,line:dc0963,Діалог продовжується від варіанту A2.,
AMI_Pressure_290,line:34a5c5,Діалог продовжується від варіанту B2.,
AMI_Pressure_290,line:430197,Параметри A2 і B2 конвергуються тут.,
AMI_Pressure_290,line:650b73,Не записуватися.Варіант A3,
AMI_Pressure_290,line:dfe30f,Не записуватися.Варіант B3,
AMI_Pressure_290,line:8f8aab,"Діалогпродовжується<i>відваріанту</i>A3.Слово, що міститься за допомогою, повинно бути підкреслено.",
AMI_Pressure_290,line:c7a5ac,Діалог продовжується від варіанту B3.,
AMI_Pressure_290,line:923c87,Options A3 and B3 converge here.,
AMI_Pressure_290,line:8f3b97,Остаточний діалог.,
AMI_Pressure_50,line:181e03,Початковий рядок діалогу.,
AMI_Pressure_50,line:be13ec,Не записуватися.Варіант a,
AMI_Pressure_50,line:db1fe5,NOT TO BE RECORDED. Option B,
AMI_Pressure_50,line:47ee7c,Діалог продовжується від варіанту А.,
AMI_Pressure_50,line:ad7db8,,
AMI_Pressure_50,line:4314e3,Діалог продовжується від варіанту B.,
AMI_Pressure_50,line:c9b810,Остаточний діалог.,
AMI_QuestCompleted_Terraforming4,line:c9a971,Початковий рядок діалогу.,
AMI_QuestCompleted_Terraforming4,line:9c9d27,,
AMI_QuestCompleted_Terraforming4,line:9113e2,,
AMI_QuestCompleted_Terraforming4,line:1b0434,Не записуватися.Варіант a,
AMI_QuestCompleted_Terraforming4,line:ae5140,Не записуватися.Варіант B,
AMI_QuestCompleted_Terraforming4,line:b00ec3,Діалог продовжується від варіанту А.,
AMI_QuestCompleted_Terraforming4,line:2aedcd,,
AMI_QuestCompleted_Terraforming4,line:ac2571,Діалог продовжується від варіанту B.,
AMI_QuestCompleted_Terraforming4,line:87d2cd,,
AMI_QuestCompleted_Terraforming4,line:bd8953,,
AMI_QuestCompleted_Terraforming4,line:80288f,,
AMI_QuestCompleted_Terraforming4,line:c62c4b,Остаточний діалог.,
AMI_ResearchFinished_CFCTerraforming,line:a517e3,Початковий рядок діалогу.,
AMI_ResearchFinished_CFCTerraforming,line:146c26,,
AMI_ResearchFinished_ThermalPlant,line:808656,"Остерігайся!Префікс - це ""areo"" (для Марса) не ""аеро"".",
AMI_ResearchStarted_CFCTerraforming,line:5bf4c8,,
AMI_ResearchStarted_CFCTerraforming,line:040a23,,
AMI_ResearchStarted_CFCTerraforming,line:3e9863,,
AMI_ResearchStarted_CFCTerraforming,line:54d433,Остаточний діалог.,
AMI_Temperature_Minus50,line:695adb,"Початковий рядок діалогу.Персонаж робить невелику паузу між ""силою"" та ""ful"".",
AMI_Temperature_Minus50,line:946b16,,
AMI_Temperature_Minus50,line:239a68,"Знак повинен бути прочитаний як ""мінус"".",
AMI_Temperature_Minus50,line:a907f8,Не записуватися.Варіант a,
AMI_Temperature_Minus50,line:b949a1,Не записуватися.Варіант B,
AMI_Temperature_Minus50,line:03717a,Діалог продовжується від варіанту А.,
AMI_Temperature_Minus50,line:ba327c,Діалог продовжується від варіанту B.,
AMI_Temperature_Minus50,line:661879,,
AMI_Temperature_Minus50,line:1eb83b,Остаточнийдіалог.Цей<sub>CO2слід</sub>читати як CE-OH-TWO.,
AMI_Thought_1,line:f47b75,Один рядок діалог.ISA означає міжнародний космічний центр.,
Houston_CO2Level_5Percent,line:a0a3f3,Початковий рядок діалогу.,
Houston_CO2Level_5Percent,line:be11cd,ЦейCO2<sub>слідчитати</sub>як CE-OH-TWO.,
Houston_CO2Level_5Percent,line:8c7f46,Остаточний діалог.MCC - це абревіатура для центру контролю місії.,
Houston_QuestCompleted_Terraforming4,line:918d14,Початковий рядок діалогу.,
Houston_QuestCompleted_Terraforming4,line:458df1,,
Houston_QuestCompleted_Terraforming4,line:d2a077,Не записуватися.Варіант a,
Houston_QuestCompleted_Terraforming4,line:a5a345,Не записуватися.Варіант B,
Houston_QuestCompleted_Terraforming4,line:adb86c,Діалог продовжується від варіанту А.,
Houston_QuestCompleted_Terraforming4,line:379b60,,
Houston_QuestCompleted_Terraforming4,line:980752,,
Houston_QuestCompleted_Terraforming4,line:ecb363,Діалог продовжується від варіанту B.,
Houston_QuestCompleted_Terraforming4,line:76a5ea,,
Houston_QuestCompleted_Terraforming4,line:5fb82c,,
Houston_QuestCompleted_Terraforming4,line:e8a0a8,,
Houston_QuestCompleted_Terraforming4,line:877705,ЦейCO2<sub>слідчитати</sub>як CE-OH-TWO.,
Houston_QuestCompleted_Terraforming4,line:6f851f,,
Houston_QuestCompleted_Terraforming4,line:ac5100,,
Houston_QuestCompleted_Terraforming4,line:1cc49b,Не записуватися.Варіант a,
Houston_QuestCompleted_Terraforming4,line:b4eefa,Не записуватися.Варіант B,
Houston_QuestCompleted_Terraforming4,line:bf84b3,Діалог продовжується від варіанту А.,
Houston_QuestCompleted_Terraforming4,line:b7e595,,
Houston_QuestCompleted_Terraforming4,line:ff1773,,
Houston_QuestCompleted_Terraforming4,line:c9387d,Діалог продовжується від варіанту B.,
Houston_QuestCompleted_Terraforming4,line:0f084f,,
Houston_QuestCompleted_Terraforming4,line:45072a,,
Houston_QuestCompleted_Terraforming4,line:42a659,,
Houston_QuestCompleted_Terraforming4,line:2c710d,Не записуватися.Варіант a,
Houston_QuestCompleted_Terraforming4,line:48d2b2,Не записуватися.Варіант B,
Houston_QuestCompleted_Terraforming4,line:15beaf,Діалог продовжується від варіанту А.,
Houston_QuestCompleted_Terraforming4,line:f7c874,,
Houston_QuestCompleted_Terraforming4,line:37096f,,
Houston_QuestCompleted_Terraforming4,line:013e68,,
Houston_QuestCompleted_Terraforming4,line:c0ba30,Діалог продовжується від варіанту B.,
Houston_QuestCompleted_Terraforming4,line:79f810,,
Houston_QuestCompleted_Terraforming4,line:82687f,,
Houston_QuestCompleted_Terraforming4,line:8b0f7f,,
Houston_QuestCompleted_Terraforming4,line:9e6d0e,,
Houston_QuestCompleted_Terraforming4,line:1cc71c,,
Houston_QuestCompleted_Terraforming4,line:ed817b,Остаточний діалог.,
Houston_QuestCompleted_Terraforming5,line:24b0d2,Початковий рядок діалогу.,
Houston_QuestCompleted_Terraforming5,line:210c61,,
Houston_QuestCompleted_Terraforming5,line:6a935d,,
Houston_QuestCompleted_Terraforming5,line:307b3c,,
Houston_QuestCompleted_Terraforming5,line:c81c96,,
Houston_QuestCompleted_Terraforming5,line:7e0bc6,,
Houston_QuestCompleted_Terraforming5,line:ff5771,,
Houston_QuestCompleted_Terraforming5,line:44aabf,,
Houston_QuestCompleted_Terraforming5,line:b3a10b,Не записуватися.Варіант a,
Houston_QuestCompleted_Terraforming5,line:996072,Не записуватися.Варіант B,
Houston_QuestCompleted_Terraforming5,line:33a485,Діалог продовжується від варіанту А.,
Houston_QuestCompleted_Terraforming5,line:cb7f01,,
Houston_QuestCompleted_Terraforming5,line:acf6d0,Діалог продовжується від варіанту B.,
Houston_QuestCompleted_Terraforming5,line:ce20aa,,
Houston_QuestCompleted_Terraforming5,line:e81945,,
Houston_QuestCompleted_Terraforming5,line:1be9ad,,
Houston_QuestCompleted_Terraforming5,line:8059b7,,
Houston_QuestCompleted_Terraforming5,line:32bddd,,
Houston_QuestCompleted_Terraforming5,line:84d0c2,,
Houston_QuestCompleted_Terraforming5,line:c69bc2,Остаточний діалог.MCC - це абревіатура для центру контролю місії.,
Houston_Temperature_Minus50,line:63361f,Початковий рядок діалогу.,
Houston_Temperature_Minus50,line:55edd6,Не записуватися.Варіант a,
Houston_Temperature_Minus50,line:10522c,Не записуватися.Варіант B,
Houston_Temperature_Minus50,line:baae32,Діалог продовжується від варіанту А.,
Houston_Temperature_Minus50,line:4afb80,,
Houston_Temperature_Minus50,line:a3fc5e,,
Houston_Temperature_Minus50,line:a2ea1e,MCC - це абревіатура для центру контролю місії.,
Houston_Temperature_Minus50,line:301b27,Діалог продовжується від варіанту B.,
Houston_Temperature_Minus50,line:40412d,,
Houston_Temperature_Minus50,line:efee1f,Остаточний діалог.MCC - це абревіатура для центру контролю місії.,
AMI_QuestCompleted_Drones,line:ac2b9f,"Початковий рядок діалогу.Налаштування: AI завершив будівництво першої фабрики безпілотників.Колоністи ще не прибули, тому дрони AI на даний момент - єдиний натовп на планеті.Оскільки AMI є AI, у них немає статі, і вони використовують особливі ""вони"", ""їх"" та ""їх"".",
AMI_QuestCompleted_Drones,line:ced7c9,Не записуватися.Варіант A1,
AMI_QuestCompleted_Drones,line:2324a4,Не записуватися.Варіант B1,
AMI_QuestCompleted_Drones,line:3e8b48,"Діалогпродовжується<< >від варіанту A1.Слова, що містяться цими символами>, не повинні бути записані.",
AMI_QuestCompleted_Drones,line:90dc3a,"Діалогпродовжується<< >від варіанту B1.Слова, що містяться цими символами>, не повинні бути записані.",
AMI_QuestCompleted_Drones,line:f659dd,Параметри A1 і B1 конвергуються тут.,
AMI_QuestCompleted_Drones,line:a84512,,
AMI_QuestCompleted_Drones,line:70e41c,Не записуватися.Варіант A2,
AMI_QuestCompleted_Drones,line:0268a4,Не записуватися.Варіант B2,
AMI_QuestCompleted_Drones,line:807326,Не записуватися.Варіант C2,
AMI_QuestCompleted_Drones,line:2d8801,"Діалогпродовжується<< >від варіанту A2.Слова, що містяться цими символами>, не повинні бути записані.",
AMI_QuestCompleted_Drones,line:d56036,"Діалогпродовжується<< >від варіанту B2.Слова, що містяться цими символами>, не повинні бути записані.",
AMI_QuestCompleted_Drones,line:0a3a3d,"Діалогпродовжується<<>від<i>варіантуC2.Слова,</i>що містяться цими символами>, не повинні бути записані.Слово, що міститься за допомогою, повинно бути підкреслено.",
AMI_QuestCompleted_Drones,line:d0fb8d,"Параметри A2, B2 і C2 конвергуються тут.",
AMI_QuestCompleted_Drones,line:881283,Остаточний діалог.,
AMI_QuestCompleted_Industry,line:10f346,Початковий рядок діалогу.Налаштування: AI використовує природні ресурси планети для створення майбутніх колоній та зміни марсіанської атмосфери.Шанс знайти більше ресурсних вен важливий для завершення основної мети Амі.,
AMI_QuestCompleted_Industry,line:5f9b7c,"Остерігайся!Префікс - це ""areo"" (для Марса) не ""аеро"".",
AMI_QuestCompleted_Industry,line:740d28,,
AMI_QuestCompleted_Industry,line:63e968,Не записуватися.Варіант a,
AMI_QuestCompleted_Industry,line:e2324f,Не записуватися.Варіант B,
AMI_QuestCompleted_Industry,line:b1c5de,"Остаточнийдіалог.Діалог<< >продовжується від варіанту А. Слова, що містяться цими символами>, не повинні бути записані.",
AMI_QuestCompleted_Industry,line:4e50ec,"Остаточнийдіалог.Діалог<< >продовжується від варіанту B. Слова, що містяться цими символами>, не повинні бути записані.",
AMI_Welcome,line:19e047,"Початковий рядок діалогу.Налаштування: Це перший внутрішній діалог, який має персонаж у грі.Амі орбітує Марс, і вони можуть побачити всю планету з їхнього простору.У цьому діалозі Амі вражений красою Марса.",
AMI_Welcome,line:676ace,,
AMI_Welcome,line:75a024,Не записуватися.Варіант a,
AMI_Welcome,line:1b9633,Не записуватися.Варіант B,
AMI_Welcome,line:996665,"Діалогпродовжується<< >від варіанту А. Слова, що містяться цими символами>, не повинні бути записані.",
AMI_Welcome,line:827c84,"Слово,що<i>міститьсяза</i>допомогою, повинно бути підкреслено.",
AMI_Welcome,line:cfe946,"Діалогпродовжується<< >від варіанту B. Слова, що містяться цими символами>, не повинні бути записані.",
AMI_Welcome,line:a1f269,,
AMI_Welcome,line:570ccd,,
AMI_Welcome,line:8ed4b1,Остаточний діалог.Слова в дужках не повинні записуватися.,
Nathan_Intro,line:7ea7ee,"Початковий рядок діалогу.Амі вимовляється як Емі.Налаштування: Це перший діалог гри.Натан вітає Амі до місії.Амі їхав із Землі до Червоної планети, і нарешті приїхав до свого орбітального положення навколо Марса.Натан коротко пояснює головну місію та мету Амі.",
Nathan_Intro,line:0ca02c,Не записуватися.Варіант a,
Nathan_Intro,line:b664e7,Не записуватися.Варіант B,
Nathan_Intro,line:bf3d39,"Діалогпродовжується<< >від варіанту А. Слова, що містяться цими символами>, не повинні бути записані.",
Nathan_Intro,line:ba5009,Варіант А.,
Nathan_Intro,line:0906da,Варіант А.,
Nathan_Intro,line:cc4857,Варіант А.,
Nathan_Intro,line:362528,"Діалогпродовжується<< >від варіанту B. Слова, що містяться цими символами>, не повинні бути записані.",
Nathan_Intro,line:692e62,Варіант B.,
Nathan_Intro,line:5ec2b6,Варіант B.,
Nathan_Intro,line:7b12b1,Варіант B.,
Nathan_Intro,line:d3bf54,Варіант B.,
Nathan_Intro,line:1eb97b,Параметри A і B конвергуються тут.,
Nathan_Intro,line:fc5072,Остаточний діалог.,
Nathan_QuestCompleted_Scanner,line:e36f95,"Початковий рядок діалогу.Налаштування: Натан пояснює Амі, що потрібно зробити, щоб мати можливість отримати перші людські екіпажі.Крім того, він пояснює AI, що для розвитку нових технологій, Амі доведеться мати справу з колоністами.Отже, буде важливо створити з ними міцний зв’язок, особливо з їх лідером, Еля Валентина.",
Nathan_QuestCompleted_Scanner,line:b1d58b,,
Nathan_QuestCompleted_Scanner,line:f729ab,,
Nathan_QuestCompleted_Scanner,line:62e440,Не записуватися.Варіант A1,
Nathan_QuestCompleted_Scanner,line:db39ac,Не записуватися.Варіант B1,
Nathan_QuestCompleted_Scanner,line:8f9130,Діалог продовжується від варіанту A1.,
Nathan_QuestCompleted_Scanner,line:c8a768,Варіант A1.,
Nathan_QuestCompleted_Scanner,line:ca57e6,Варіант A1.,
Nathan_QuestCompleted_Scanner,line:7b4ff7,Діалог продовжується від варіанту B1.,
Nathan_QuestCompleted_Scanner,line:2eb0ba,Варіант B1.,
Nathan_QuestCompleted_Scanner,line:4c51b9,Варіант B1.,
Nathan_QuestCompleted_Scanner,line:a605dc,ISA означає міжнародний космічний центр.,
Nathan_QuestCompleted_Scanner,line:41db55,Параметри A1 і B1 конвергуються тут.,
Nathan_QuestCompleted_Scanner,line:ebfa1d,,
Nathan_QuestCompleted_Scanner,line:b02525,ISA означає міжнародний космічний центр.,
Nathan_QuestCompleted_Scanner,line:66ab88,,
Nathan_QuestCompleted_Scanner,line:d491e0,Не записуватися.Варіант A2,
Nathan_QuestCompleted_Scanner,line:d1110d,Не записуватися.Варіант B2,
Nathan_QuestCompleted_Scanner,line:c73db0,Діалог продовжується від варіанту A2.,
Nathan_QuestCompleted_Scanner,line:65819a,Варіант A2.,
Nathan_QuestCompleted_Scanner,line:0caa2c,Діалог продовжується від варіанту B2.,
Nathan_QuestCompleted_Scanner,line:b1092f,Варіант B2.,
Nathan_QuestCompleted_Scanner,line:243abb,Параметри A2 і B2 конвергуються тут.,
Nathan_QuestCompleted_Scanner,line:cd06b2,,
Nathan_QuestCompleted_Scanner,line:8ade82,Не записуватися.Варіант A3,
Nathan_QuestCompleted_Scanner,line:0e0ccd,Не записуватися.Варіант B3,
Nathan_QuestCompleted_Scanner,line:9761ea,Діалог продовжується від варіанту A3.,
Nathan_QuestCompleted_Scanner,line:d13b28,Варіант A3.ISA означає міжнародний космічний центр.,
Nathan_QuestCompleted_Scanner,line:fe7acb,Варіант A3.,
Nathan_QuestCompleted_Scanner,line:719226,Варіант A3.ISA означає міжнародний космічний центр.,
Nathan_QuestCompleted_Scanner,line:ca444b,Варіант A3.,
Nathan_QuestCompleted_Scanner,line:591680,"Остаточний діалог для варіанту A3.MCC-це абревіатура для центру контролю місії, і його слід читати як ""em-ce-ce"".",
Nathan_QuestCompleted_Scanner,line:9c063b,Діалог продовжується від варіанту B3.,
Nathan_QuestCompleted_Scanner,line:22f772,Варіант B3.,
Nathan_QuestCompleted_Scanner,line:168682,Варіант B3.ISA означає міжнародний космічний центр.,
Nathan_QuestCompleted_Scanner,line:dee7bb,Варіант B3.,
Nathan_QuestCompleted_Scanner,line:3cd14c,Варіант B3.,
Nathan_QuestCompleted_Scanner,line:4f8f3e,"Остаточний діалог для варіанту B3.MCC-це абревіатура для центру контролю місії, і його слід читати як ""em-ce-ce"".",
Nathan_Welcome,line:ec5c97,"Початковий рядок діалогу.Налаштування: Це другий діалог Амі та Натана.AI будує деякі початкові будівлі, і все, здається, йде за планом.Оскільки AMI є AI, у них немає статі, і вони використовують особливі ""вони"", ""їх"" та ""їх"".",
Nathan_Welcome,line:a53331,,
Nathan_Welcome,line:08e066,,
Nathan_Welcome,line:9c4824,,
Nathan_Welcome,line:c2da34,,
Nathan_Welcome,line:1a9f41,Не записуватися.Варіант A1,
Nathan_Welcome,line:99c8fa,Не записуватися.Варіант B1,
Nathan_Welcome,line:57a46c,Діалог продовжується від варіанту A1.,
Nathan_Welcome,line:92b32e,Варіант A1.,
Nathan_Welcome,line:183731,Діалог продовжується від варіанту B1.,
Nathan_Welcome,line:53eace,Варіант B1.,
Nathan_Welcome,line:fa7df5,Не записуватися.Варіант A2,
Nathan_Welcome,line:653081,Не записуватися.Варіант B2,
Nathan_Welcome,line:88ac98,Діалог продовжується від варіанту A2.,
Nathan_Welcome,line:7edc66,Варіант A2.,
Nathan_Welcome,line:b531e3,Діалог продовжується від варіанту B2.,
Nathan_Welcome,line:004b9d,Варіант B2.,
Nathan_Welcome,line:dbc44c,Варіант B2.,
Nathan_Welcome,line:321f09,"Параметри A1 і B1, A2 і B2 конвергуються тут.",
Nathan_Welcome,line:0d8fa2,,
Nathan_Welcome,line:59156d,AI (головний герой) здатний мати внутрішні діалоги;У грі це називається модулем відбиття.,
Nathan_Welcome,line:e1c81b,"Слово ""Оксі-Ун"" повинно бути розбите на дві частини.""Oxy"" вимовляється як /?? KS? /.Тоді комбінація букви ""un"" вимовляється як /ju?EN/",
Nathan_Welcome,line:d87602,ISA означає міжнародний космічний центр.,
Nathan_Welcome,line:9dcfea,,
Nathan_Welcome,line:fc40c0,"Остаточний діалог.MCC-це абревіатура для центру контролю місії, і його слід читати як ""em-ce-ce"".",
AMI_QuestCompleted_AbandonedColony_Delay7,line:7b0743,"Початковий рядок діалогу.ISA означає міжнародний космічний центр.Встановлення: У цьому внутрішньому діалозі ШІ замислюється над місією пожежного Дракона після того, як вони знайшли покинуту будівлю, яка належала до цієї місії.",
AMI_QuestCompleted_AbandonedColony_Delay7,line:e3ae53,"У цей момент історії, на землі, між східними та західними країнами є суперництво, яке розділило світ на два основні альянси.Східна сторона називається ""Tekkies"", оскільки технологія є їх головним економічним бізнесом.Західну сторону називають ""окси"", оскільки вони відповідали міжурядової організації під назвою Oxy-un.Є кілька країн, які не належать до жодного з цих двох альянсів, як деякі частини Африки, Близький Схід, Австралія, і те, що вижило з Росії після того, як величезний метеорит врізався в регіон і випустив токсичні випаки в ефір.",
AMI_QuestCompleted_AbandonedColony_Delay7,line:cd8802,,
AMI_QuestCompleted_AbandonedColony_Delay7,line:0c503a,,
AMI_QuestCompleted_AbandonedColony_Delay7,line:1e0f4d,Не записуватися.Варіант a,
AMI_QuestCompleted_AbandonedColony_Delay7,line:856517,Не записуватися.Варіант B,
AMI_QuestCompleted_AbandonedColony_Delay7,line:dd9e63,Не записуватися.Варіант C,
AMI_QuestCompleted_AbandonedColony_Delay7,line:655f54,Діалог продовжується від варіанту А.,
AMI_QuestCompleted_AbandonedColony_Delay7,line:c9c24c,Діалог продовжується від варіанту B.,
AMI_QuestCompleted_AbandonedColony_Delay7,line:602421,Діалог продовжується від варіанту C.,
AMI_QuestCompleted_AbandonedColony_Delay7,line:181e41,"Остаточний діалог.Параметри A, B і C конвергуються тут.",
AMI_QuestCompleted_Colony,line:add749,"Початковий рядок діалогу.Налаштування: AI медитує про приїзд колоністів та роль, яку вони відігравали б з цього моменту вперед.",
AMI_QuestCompleted_Colony,line:7051bc,,
AMI_QuestCompleted_Colony,line:632197,,
AMI_QuestCompleted_Colony,line:12152e,,
AMI_QuestCompleted_Colony,line:3ffb4a,Не записуватися.Варіант A1,
AMI_QuestCompleted_Colony,line:f4aea9,Не записуватися.Варіант B1,
AMI_QuestCompleted_Colony,line:f6364c,Діалог продовжується від варіанту A1.,
AMI_QuestCompleted_Colony,line:6c3403,Варіант A1.,
AMI_QuestCompleted_Colony,line:06130c,Не записуватися.Варіант A2,
AMI_QuestCompleted_Colony,line:c1a984,Не записуватися.Варіант B2,
AMI_QuestCompleted_Colony,line:12abc2,Діалог продовжується від варіанту A2.,
AMI_QuestCompleted_Colony,line:b55988,Варіант A2.,
AMI_QuestCompleted_Colony,line:0c07c0,Діалог продовжується від варіанту B2.,
AMI_QuestCompleted_Colony,line:797943,Діалог продовжується від варіанту B1.,
AMI_QuestCompleted_Colony,line:4f97ea,Варіант B1.,
AMI_QuestCompleted_Colony,line:b8297e,Параметри A1 і B1 конвергуються тут.,
AMI_QuestCompleted_Colony,line:7c2f9c,,
AMI_QuestCompleted_Colony,line:56bda8,,
AMI_QuestCompleted_Colony,line:6a54b7,Остаточний діалог.,
AMI_QuestCompleted_Spaceport_Delay7,line:b6c44b,"Початковий рядок діалогу.Налаштування: AMI пояснює, як працює міграція колоністів і що потрібно зробити, щоб розпочати цей проект.Крім того, вони пам’ятають, як два попередні місії.",
AMI_QuestCompleted_Spaceport_Delay7,line:63af62,,
AMI_QuestCompleted_Spaceport_Delay7,line:74d852,,
AMI_QuestCompleted_Spaceport_Delay7,line:4b7912,"Роки повинні бути читаються як ""двадцять одна п’ятдесят п’ять"" та ""двадцять сімдесят сім""",
AMI_QuestCompleted_Spaceport_Delay7,line:279bd1,Не записуватися.Варіант A1,
AMI_QuestCompleted_Spaceport_Delay7,line:7fbcba,Не записуватися.Варіант B1,
AMI_QuestCompleted_Spaceport_Delay7,line:c757dd,Діалог продовжується від варіанту A1.,
AMI_QuestCompleted_Spaceport_Delay7,line:f98089,Варіант A1.,
AMI_QuestCompleted_Spaceport_Delay7,line:1d7644,Діалог продовжується від варіанту B1.,
AMI_QuestCompleted_Spaceport_Delay7,line:ab2ffb,Варіант B1.,
AMI_QuestCompleted_Spaceport_Delay7,line:1a44d6,Параметри A1 і B1 конвергуються тут.Лохітанга - індійська назва.,
AMI_QuestCompleted_Spaceport_Delay7,line:09d1a2,,
AMI_QuestCompleted_Spaceport_Delay7,line:cb9909,,
AMI_QuestCompleted_Spaceport_Delay7,line:2f5ceb,,
AMI_QuestCompleted_Spaceport_Delay7,line:162bbe,Не записуватися.Варіант A2,
AMI_QuestCompleted_Spaceport_Delay7,line:1e4f2b,Не записуватися.Варіант B2,
AMI_QuestCompleted_Spaceport_Delay7,line:98c981,Діалог продовжується від варіанту A2.,
AMI_QuestCompleted_Spaceport_Delay7,line:ab6a2c,Діалог продовжується від варіанту B2.,
AMI_QuestCompleted_Spaceport_Delay7,line:6b4445,Остаточний діалог.Параметри A2 і B2 конвергуються тут.,
